"product_key","product_id","name","category","brand","department"
1282680,8569,"Carhartt 100055 Women's Artisan Jacket","Outerwear & Coats","Carhartt","Women"
1282681,8608,"Carhartt Women's Womens Bainbridge Jacket","Outerwear & Coats","Carhartt","Women"
1282682,8665,"Carhartt Women's Soft Shell Jacket","Outerwear & Coats","Carhartt","Women"
1282683,8679,"Carhartt 100046 Women's Camden Plaid Wool Parka","Outerwear & Coats","Carhartt","Women"
1282684,8709,"Carhartt Women's Flannel Lined Chore Coat","Outerwear & Coats","Carhartt","Women"
1282685,8738,"Carhartt Women's Tomboy Jacket with Detachable Fleece Hood","Outerwear & Coats","Carhartt","Women"
1282686,8874,"Carhartt Women's Extremes All-Season Boot Sock","Socks & Hosiery","Carhartt","Women"
1282687,9071,"Carhartt Women's Fair Isle Pattern Wool Blend Boot Sock","Socks & Hosiery","Carhartt","Women"
1282688,9109,"Carhartt Women's Work-Dry Lightweight Coolmax Performance Crew Sock","Socks & Hosiery","Carhartt","Women"
1282689,9112,"Carhartt Women's Heavyweight Wool Boot Sock With Sweater Top","Socks & Hosiery","Carhartt","Women"
1282690,9209,"Carhartt Women's Merino Wool Blend Hiker Crew","Socks & Hosiery","Carhartt","Women"
1282691,9331,"Carhartt Women's Vibrant Stripe Boot Sock","Socks & Hosiery","Carhartt","Women"
1282692,9423,"Carhartt Women's Steel Toe Crew Sock","Socks & Hosiery","Carhartt","Women"
1282693,13628,"Carhartt Women's Jean Belt","Accessories","Carhartt","Women"
1282694,13699,"Carhartt Women's Equestrian Belt","Accessories","Carhartt","Women"
1282695,13740,"Carhartt Women's Jean Belt","Accessories","Carhartt","Women"
1282696,13757,"Carhartt Women's  Cable Knit Hat","Accessories","Carhartt","Women"
1282697,13792,"Carhartt Women's Side Saddle Belt","Accessories","Carhartt","Women"
1282698,13810,"Carhartt Men's Acrylic Knit Hat","Accessories","Carhartt","Women"
1282699,13819,"Carhartt Women's  Cable Knit Scarf","Accessories","Carhartt","Women"
1282700,13845,"Carhartt Women's Dearborn Belt","Accessories","Carhartt","Women"
1282701,13881,"Carhartt Women's  Ultrasoft Fleece Hat","Accessories","Carhartt","Women"
1282702,14002,"Carhartt Women's  Embroidered C Knit Hat","Accessories","Carhartt","Women"
1282703,14185,"Carhartt Women's Perforated Belt","Accessories","Carhartt","Women"
1282704,14278,"Carhartt Women's Cotton Web Belt","Accessories","Carhartt","Women"
1282705,14316,"Carhartt Women's  Ultrasoft Fleece Scarf","Accessories","Carhartt","Women"
1282706,14337,"Carhartt Men's The Dex Spandex And Goatskin Work Glove","Accessories","Carhartt","Women"
1282707,15234,"Carhartt Women's Sandstone Quilt Flannel Lined Active Jacket","Plus","Carhartt","Women"
1282708,15331,"Carhartt Women's Extremes All-Season Boot Sock","Plus","Carhartt","Women"
1282709,15528,"Carhartt Women's  Cable Knit Hat","Plus","Carhartt","Women"
1282710,15604,"Carhartt Women's  Cable Knit Scarf","Plus","Carhartt","Women"
1282711,15622,"Carhartt Men's Acrylic Knit Hat","Plus","Carhartt","Women"
1282712,15716,"Carhartt Women's Work-Dry Merino Wool Blend Graduated Compression Boot Sock","Plus","Carhartt","Women"
1282713,15725,"Carhartt Women's  Ultrasoft Fleece Hat","Plus","Carhartt","Women"
1282714,15754,"Carhartt Women's Hooded Sweatshirt","Plus","Carhartt","Women"
1282715,15828,"Carhartt Women's Traditional Ultimate Merino Wool Work Sock","Plus","Carhartt","Women"
1282716,15839,"Carhartt Women's Midweight Work-Dry Thermal Crewneck Top","Plus","Carhartt","Women"
1282717,15861,"Carhartt Women's Sherpa Sweat Jacket","Plus","Carhartt","Women"
1282718,15930,"Carhartt Women's  Embroidered C Knit Hat","Plus","Carhartt","Women"
1282719,16085,"Carhartt Men's Workwear Pocket T-Shirt","Tops & Tees","Carhartt","Men"
1282720,16091,"Carhartt Men's Workwear Henley Shirt","Tops & Tees","Carhartt","Men"
1282721,16097,"Carhartt Men's Heavyweight Cotton Thermal Crew Neck T-Shirt","Tops & Tees","Carhartt","Men"
1282722,16111,"Carhartt Men's Shortsleeve Workwear Henley","Tops & Tees","Carhartt","Men"
1282723,16112,"Carhartt Men's Textured Knit Henley Shirt","Tops & Tees","Carhartt","Men"
1282724,16124,"Carhartt Men's Long-Sleeve Graphic T-Shirt","Tops & Tees","Carhartt","Men"
1282725,16126,"Carhartt Men's Sandstone Twill Shirt","Tops & Tees","Carhartt","Men"
1282726,16128,"Carhartt Mens Hubbard Plaid Shirt","Tops & Tees","Carhartt","Men"
1282727,16142,"Carhartt Men's Big-Tall Cold Weather Flannel Shirt","Tops & Tees","Carhartt","Men"
1282728,16143,"Carhartt Men's Long-Sleeve Logo T-Shirt","Tops & Tees","Carhartt","Men"
1282729,16147,"Carhartt Men's Chambray Shirt","Tops & Tees","Carhartt","Men"
1282730,16152,"Carhartt Men's Long Sleeve Twill Work Shirt","Tops & Tees","Carhartt","Men"
1282731,16171,"Carhartt Men's Big-Tall Sweater Knit Quarter Zip","Tops & Tees","Carhartt","Men"
1282732,16181,"Carhartt Men's Big-Tall Trumbull Plaid Shirt","Tops & Tees","Carhartt","Men"
1282733,16192,"Carhartt Men's Short Sleeve Twill Work Shirt","Tops & Tees","Carhartt","Men"
1282734,16200,"Carhartt Men's Big-Tall Youngstown Flannel Shirt Jac","Tops & Tees","Carhartt","Men"
1282735,16202,"Carhartt Men's Big-Tall Impact Logo Long Sleeve Pocket T-Shirt","Tops & Tees","Carhartt","Men"
1282736,16204,"Carhartt Men's WorkCamo AP Long-Sleeve T-Shirt","Tops & Tees","Carhartt","Men"
1282737,16230,"Carhartt Men's Big-Tall Bellevue Plaid Long Sleeve Shirt","Tops & Tees","Carhartt","Men"
1282738,16254,"Carhartt Men's Long Sleeve Graphic Crewneck","Tops & Tees","Carhartt","Men"
1282739,16259,"Carhartt Men's Midweight Quarter Zip Mock Neck Sweatshirt","Tops & Tees","Carhartt","Men"
1282740,16280,"Carhartt Men's Big-Tall Lightweight Thermal Knit Henley","Tops & Tees","Carhartt","Men"
1282741,16287,"Carhartt Men's Shortsleeve Work-Dry T-Shirt","Tops & Tees","Carhartt","Men"
1282742,16295,"Carhartt Men's Contractors Work Pocket Polo","Tops & Tees","Carhartt","Men"
1282743,16334,"Carhartt Men's Big-Tall Chamois Long Sleeve Shirt","Tops & Tees","Carhartt","Men"
1282744,16336,"Carhartt Men's Heavyweight Flannel Shirt","Tops & Tees","Carhartt","Men"
1282745,16352,"Carhartt Men's Snap Front Work Shirt","Tops & Tees","Carhartt","Men"
1282746,16377,"Carhartt Men's Signature Logo Short Sleeve T-Shirt","Tops & Tees","Carhartt","Men"
1282747,16387,"Carhartt Men's Big-Tall Tradesman Long Sleeve Shirt","Tops & Tees","Carhartt","Men"
1282748,16401,"Carhartt Men's Tradesman Long Sleeve Shirt","Tops & Tees","Carhartt","Men"
1282749,16431,"Carhartt Men's Ironwood Denim Work Shirt","Tops & Tees","Carhartt","Men"
1282750,16474,"Carhartt Men's Long-Sleeve Light Weight Plaid Shirt","Tops & Tees","Carhartt","Men"
1282751,16498,"Carhartt Men's Turtleneck","Tops & Tees","Carhartt","Men"
1282752,16516,"Carhartt Men's Fort Solid Short Sleeve Shirt","Tops & Tees","Carhartt","Men"
1282753,16523,"Carhartt Men's Big-Tall Chore Flannel Shirt Jac","Tops & Tees","Carhartt","Men"
1282754,16531,"Carhartt Men's Big-Tall Hines Solid Long Sleeve Shirt","Tops & Tees","Carhartt","Men"
1282755,16540,"Carhartt Men's Big-Tall Hickory Stripe Shirt","Tops & Tees","Carhartt","Men"
1282756,16564,"Carhartt Men's WorkCamo AP Short-Sleeve T-Shirt","Tops & Tees","Carhartt","Men"
1282757,16593,"Carhartt Men's Short Sleeve Classic Plaid Shirt","Tops & Tees","Carhartt","Men"
1282758,16612,"Carhartt Men's Classic Logo Long Sleeve T-Shirt","Tops & Tees","Carhartt","Men"
1282759,16641,"Carhartt Men's Ring Spun Non Pocket Short Sleeve T-Shirt","Tops & Tees","Carhartt","Men"
1282760,16645,"Carhartt Men's Contractors Work Pocket Short Sleeve T-Shirt","Tops & Tees","Carhartt","Men"
1282761,16709,"Carhartt Men's Tough Shirt Short Sleeve T-Shirt","Tops & Tees","Carhartt","Men"
1282762,16741,"Carhartt Men's Big-Tall Signature Logo Short Sleeve T-Shirt","Tops & Tees","Carhartt","Men"
1282763,16800,"Carhartt K568 Short-Sleeve Lightweight Logo T-Shirt","Tops & Tees","Carhartt","Men"
1282764,16802,"Carhartt Men's Graphic Strength Back Long Sleeve T-Shirt","Tops & Tees","Carhartt","Men"
1282765,16891,"Carhartt Men's Flame Resistant Tradesman Twill Shirt","Tops & Tees","Carhartt","Men"
1282766,16909,"Carhartt Men's Graphic Tractor Long Sleeve T-Shirt","Tops & Tees","Carhartt","Men"
1282767,16940,"Carhartt Men's Big-Tall Trade Long Sleeve Shirt","Tops & Tees","Carhartt","Men"
1282768,17082,"Carhartt Men's Heavyweight Hooded Pullover Sweatshirt","Fashion Hoodies & Sweatshirts","Carhartt","Men"
1282769,17092,"Carhartt Men's Big-Tall Brushed Fleece Sweatshirt Sherpa Lined","Fashion Hoodies & Sweatshirts","Carhartt","Men"
1282770,17093,"Carhartt Men's Midweight Hooded Zip-Front Sweatshirt","Fashion Hoodies & Sweatshirts","Carhartt","Men"
1282771,17099,"Carhartt Men's Heavyweight Hooded Zip-Front Sweatshirt","Fashion Hoodies & Sweatshirts","Carhartt","Men"
1282772,17102,"Carhartt Men's Big-Tall Signature Logo Midweight Sweatshirt","Fashion Hoodies & Sweatshirts","Carhartt","Men"
1282773,17109,"Carhartt Men's Big-Tall 3 Season Sweatshirt","Fashion Hoodies & Sweatshirts","Carhartt","Men"
1282774,17163,"Carhartt FRK007 Flame-Resistant Heavyweight Zip-Front Hooded Sweatshirt","Fashion Hoodies & Sweatshirts","Carhartt","Men"
1282775,17344,"Carhartt Men's Series 1889 Zip Hoodie","Fashion Hoodies & Sweatshirts","Carhartt","Men"
1282776,17364,"Carhartt FRK006 Men's Flame-Resistant Heavyweight Hooded Sweatshirt","Fashion Hoodies & Sweatshirts","Carhartt","Men"
1282777,17842,"Carhartt Men's Series 1889 Zip Front Hoodie With Draw Cord","Fashion Hoodies & Sweatshirts","Carhartt","Men"
1282778,18051,"Carhartt Men's Thermal-Lined Hooded Zip-Front Sweatshirt","Active","Carhartt","Men"
1282779,18058,"Carhartt Men's Extremes Cold Weather Boot Sock","Active","Carhartt","Men"
1282780,18060,"Carhartt Men's Heavyweight Cotton Thermal Crew Neck T-Shirt","Active","Carhartt","Men"
1282781,18076,"Carhartt Men's Cotton 3 Pack Crew Work Socks","Active","Carhartt","Men"
1282782,18077,"Carhartt Men's Midweight Hooded Logo-Sleeve Sweatshirt","Active","Carhartt","Men"
1282783,18087,"Carhartt Men's Midweight Hooded Pullover Sweatshirt","Active","Carhartt","Men"
1282784,18116,"Carhartt Men's Big-Tall Brushed Fleece Sweatshirt Sherpa Lined","Active","Carhartt","Men"
1282785,18128,"Carhartt Men's Midweight Crewneck Sweatshirt","Active","Carhartt","Men"
1282786,18145,"Carhartt Mens Heavyweight Hooded Sweatshirt","Active","Carhartt","Men"
1282787,18157,"Carhartt Men's Heavyweight Crewneck Sweatshirt","Active","Carhartt","Men"
1282788,18176,"Carhartt Men's Midweight Mock Neck Sweatshirt","Active","Carhartt","Men"
1282789,18186,"Carhartt Men's Big-Tall Signature Logo Midweight Sweatshirt","Active","Carhartt","Men"
1282790,18190,"Carhartt Men's Zip-Mock Sweatshirt","Active","Carhartt","Men"
1282791,18196,"Carhartt Mens Work Wear Cushioned Crew Sock","Active","Carhartt","Men"
1282792,18219,"Carhartt Men's Big-Tall Midweight Hooded Sweatshirt","Active","Carhartt","Men"
1282793,18243,"Carhartt Men's Work-Dry Midweight Thermal Crew Neck","Active","Carhartt","Men"
1282794,18247,"Carhartt Men's Midweight Quarter Zip Mock Neck Sweatshirt","Active","Carhartt","Men"
1282795,18255,"Carhartt Men's Big-Tall 3 Season Sweatshirt","Active","Carhartt","Men"
1282796,18259,"Carhartt Men's Work-Dry Midweight Thermal Bottom","Active","Carhartt","Men"
1282797,18293,"Carhartt Mens Work-dryÂ® Lightweight Western Boot Over-the-calf Sock","Active","Carhartt","Men"
1282798,18302,"Carhartt Men's Brushed Fleece Hooded Zip Sweatshirt","Active","Carhartt","Men"
1282799,18321,"Carhartt Men's Triple Blend Thermal Crew Socks","Active","Carhartt","Men"
1282800,18376,"Carhartt Mens Big Heavyweight Hooded Sweatshirt","Active","Carhartt","Men"
1282801,18381,"Carhartt Men's Big-Tall Big C Signature Logo Midweight Sweatshirt","Active","Carhartt","Men"
1282802,18385,"Carhartt Mens Tall Heavyweight Hooded Sweatshirt","Active","Carhartt","Men"
1282803,18417,"Carhartt Men's Solid Ripstop Utility Scrub Top","Active","Carhartt","Men"
1282804,18419,"Carhartt Men's Thermal-Lined Crewneck Sweatshirt","Active","Carhartt","Men"
1282805,18446,"Carhartt Men's Liner Socks 3 Pack","Active","Carhartt","Men"
1282806,18529,"Carhartt Men's All Terrain Low Cut Tab Socks","Active","Carhartt","Men"
1282807,18736,"Carhartt Men's Work-Flex Pant","Active","Carhartt","Men"
1282808,18745,"Carhartt Men's Waterproof Breathable Acadia Pant","Active","Carhartt","Men"
1282809,18822,"Carhartt Men's Big-Tall Sweater Knit Quarter Zip","Sweaters","Carhartt","Men"
1282810,18823,"Carhartt K203 Men's Mock Turtleneck","Sweaters","Carhartt","Men"
1282811,18847,"Carhartt Men's Big-Tall Sweater Knit Crew Neck","Sweaters","Carhartt","Men"
1282812,19806,"Carhartt Men's Sandstone Jean Jacket with Sherpa Lining","Suits & Sport Coats","Carhartt","Men"
1282813,19812,"Carhartt Men's Thermal-Lined Crewneck Sweatshirt","Suits & Sport Coats","Carhartt","Men"
1282814,20564,"Carhartt Men's Men's Relaxed Fit Straight Leg Jean","Jeans","Carhartt","Men"
1282815,20573,"Carhartt Men's Washed Denim Work Jeans","Jeans","Carhartt","Men"
1282816,20575,"Carhartt Men's Flannel Lined Washed Denim Work Dungaree","Jeans","Carhartt","Men"
1282817,20578,"Carhartt Men's Loose Fit Straight Leg Jean","Jeans","Carhartt","Men"
1282818,20584,"Carhartt Men's Loose-Fit Canvas Carpenter Pant","Jeans","Carhartt","Men"
1282819,20587,"Carhartt Men's Relaxed Fit Jean","Jeans","Carhartt","Men"
1282820,20588,"Carhartt Men's Men's Traditional Fit Straight Leg Jean","Jeans","Carhartt","Men"
1282821,20589,"Carhartt Men's Traditional Fit Jean","Jeans","Carhartt","Men"
1282822,20609,"Carhartt Men's Relaxed Fit Carpenter Jean","Jeans","Carhartt","Men"
1282823,20613,"Carhartt Mens Relaxed Fit Straight Leg Jean","Jeans","Carhartt","Men"
1282824,20617,"Carhartt Men's Signature Denim Work Dungaree","Jeans","Carhartt","Men"
1282825,20620,"Carhartt Men's Men's Loose-Fit Straight-Leg Jean","Jeans","Carhartt","Men"
1282826,20638,"Carhartt Men's Relaxed Fit Straight Leg Colored Jean","Jeans","Carhartt","Men"
1282827,20649,"Carhartt Men's Relaxed Straight Jean","Jeans","Carhartt","Men"
1282828,20666,"Carhartt Men's Washed Denim Double Front Jean","Jeans","Carhartt","Men"
1282829,20728,"Carhartt Men's Straight Fit Straight Leg Jean","Jeans","Carhartt","Men"
1282830,20745,"Carhartt Men's Relaxed Fit Straight Leg Jean","Jeans","Carhartt","Men"
1282831,20762,"Carhartt Men's Flame Resistant Relaxed Fit Jean Straight Leg Jean","Jeans","Carhartt","Men"
1282832,20852,"Carhartt Relaxed - fit Denim Work Jeans","Jeans","Carhartt","Men"
1282833,20895,"Carhartt Men's Straight Leg Relaxed Fit Prewashed Jean","Jeans","Carhartt","Men"
1282834,20930,"Men's Carhartt Flame Resistant Relaxed Fit Denim Jeans FRB160","Jeans","Carhartt","Men"
1282835,21013,"Carhartt Men's Loose Fit Jean","Jeans","Carhartt","Men"
1282836,21125,"Carhartt Men's Relaxed Fit Straight Leg Jean","Jeans","Carhartt","Men"
1282837,21196,"Carhartt FRB004 Flame-Resistant Utility Jean - Relaxed Fit","Jeans","Carhartt","Men"
1282838,21279,"Carhartt Men's Series 1889 Slim Fit Jean","Jeans","Carhartt","Men"
1282839,21302,"Carhartt Men's Traditional Fit Straight Leg Jean","Jeans","Carhartt","Men"
1282840,21416,"Carhartt 100170 Men's Flame-Resistant Utility Denim Double-Front Jean Relaxed Fit","Jeans","Carhartt","Men"
1282841,21576,"Carhartt 100160 Men's Flame-Resistant Lined Utility Denim Jean Relaxed-Fit","Jeans","Carhartt","Men"
1282842,21617,"Carhartt Canvas Carpenter Jeans","Jeans","Carhartt","Men"
1282843,21663,"Carhartt Men's Washed Twill Relaxed Fit Dungaree","Pants","Carhartt","Men"
1282844,21666,"Carhartt Men's Loose-Fit Canvas Carpenter Pant","Pants","Carhartt","Men"
1282845,21671,"Carhartt Men's Double Front Washed Duck Work Dungaree","Pants","Carhartt","Men"
1282846,21676,"Carhartt Men's Canvas Khaki Pant","Pants","Carhartt","Men"
1282847,21683,"Carhartt Men's Twill Work Pant","Pants","Carhartt","Men"
1282848,21695,"Carhartt Men's Canvas Utility Cargo Pant","Pants","Carhartt","Men"
1282849,21726,"Carhartt Men's Weathered Duck 5 Pocket Pant","Pants","Carhartt","Men"
1282850,21796,"Carhartt Men's Weathered Duck Dungaree Relaxed Fit","Pants","Carhartt","Men"
1282851,22093,"Carhartt Men's Rugged Cargo Pant","Pants","Carhartt","Men"
1282852,22148,"Carhartt Men's Weathered Twill Pant Relaxed Fit","Pants","Carhartt","Men"
1282853,22387,"Carhartt 100160 Men's Flame-Resistant Lined Utility Denim Jean Relaxed-Fit","Pants","Carhartt","Men"
1282854,22664,"Carhartt Mens Duck Bib Quilt Lined","Pants","Carhartt","Men"
1282855,22676,"Carhartt 100098 Men's Weathered Duck Double-Front Dungaree Black 38W x 30L","Pants","Carhartt","Men"
1282856,22731,"Carhartt Men's Washed Duck Work Short","Shorts","Carhartt","Men"
1282857,22741,"Carhartt Men's Work Short","Shorts","Carhartt","Men"
1282858,22743,"Carhartt Men's Utility Short","Shorts","Carhartt","Men"
1282859,22749,"Carhartt Men's Basic Twill Utility Work Short","Shorts","Carhartt","Men"
1282860,22758,"Carhartt Men's Ripstop Cargo Work Short","Shorts","Carhartt","Men"
1282861,22780,"Carhartt Men's Denim Work Short","Shorts","Carhartt","Men"
1282862,22783,"Carhartt Men's Canvas Utility Short","Shorts","Carhartt","Men"
1282863,22827,"Carhartt Men's Five Pocket Denim Short","Shorts","Carhartt","Men"
1282864,22905,"Carhartt Men's Twill Work Short","Shorts","Carhartt","Men"
1282865,23087,"Carhartt Men's Double-front Work Short","Shorts","Carhartt","Men"
1282866,23566,"Menâ€™s Denim Work Short","Shorts","Carhartt","Men"
1282867,23642,"Carhartt Men's Thermal Lined Duck Active Jacket","Outerwear & Coats","Carhartt","Men"
1282868,23645,"Carhartt Men's Sandstone Active Jacket - Quilted Flannel Lined - Quilted Flannel Lined","Outerwear & Coats","Carhartt","Men"
1282869,23655,"Carhartt Men's Canvas Shirt Jacket","Outerwear & Coats","Carhartt","Men"
1282870,23659,"Carhartt Men's Sandstone Sierra Jacket","Outerwear & Coats","Carhartt","Men"
1282871,23660,"Carhartt Men's Sandstone Hooded Multi Pocket Jacket - Sherpa Lined - Sherpa Lined","Outerwear & Coats","Carhartt","Men"
1282872,23663,"Carhartt Men's Duck Active Jac - Quilted Flannel Lined","Outerwear & Coats","Carhartt","Men"
1282873,23666,"Carhartt Men's Arctic-Quilt Lined Sandstone Traditional Coat","Outerwear & Coats","Carhartt","Men"
1282874,23669,"Carhartt Men's Extremes Arctic-Quilt Lined Coat","Outerwear & Coats","Carhartt","Men"
1282875,23674,"Carhartt Men's Waterproof Breathable Coat","Outerwear & Coats","Carhartt","Men"
1282876,23676,"Carhartt Men's Waterproof Breathable Jacket","Outerwear & Coats","Carhartt","Men"
1282877,23677,"Carhartt Mens Quick Duck Woodward Traditional Coat","Outerwear & Coats","Carhartt","Men"
1282878,23678,"Carhartt Men's Sherpa Lined Sandstone Rugged Vest","Outerwear & Coats","Carhartt","Men"
1282879,23679,"Carhartt Men's Sherpa Lined Sandstone Jackson Coat","Outerwear & Coats","Carhartt","Men"
